turn,parse_dot,top_sort,cmin,revoke_seed,crash_tog,crash_tog_exec,fixpoint_tog,new_tog,opened_tog,sum_cost
3,39.657846,0.021922,2305.6174140000003,7.829009,0.0,39211.832152999996,4.392413,0.00857,7269,77550.313337
3,39.657846,0.021922,2305.6174140000003,7.829009,0.0,39521.413209,4.392413,0.00857,7269,78159.694765
3,39.657846,0.021922,2305.6174140000003,7.829009,0.0,40718.0554,4.392413,0.00857,7269,79582.576248
3,39.657846,0.021922,2305.6174140000003,7.829009,0.0,41579.161654999996,4.392413,0.00857,7269,80443.781465
3,39.657846,0.021922,2305.6174140000003,7.829009,0.0,41973.082152999996,4.392413,0.00857,7269,80837.702094
3,39.657846,0.021922,2305.6174140000003,7.829009,0.0,42044.07477299999,4.392413,0.00857,7269,82066.127739
3,39.657846,0.021922,2305.6174140000003,7.829009,0.0,43219.67227899999,4.392413,0.00857,7269,83645.104632
3,39.657846,0.021922,2305.6174140000003,7.829009,0.0,43375.19293899999,4.392413,0.00857,7269,83800.625424
3,39.657846,0.021922,2305.6174140000003,7.829009,0.0,43507.89676299999,4.392413,0.00857,7269,83933.329369
3,39.657846,0.021922,2305.6174140000003,7.829009,0.0,43993.788408999986,4.392413,0.00857,7269,84524.533351
3,39.657846,0.021922,2305.6174140000003,7.829009,0.0,44009.45204099999,4.392413,0.00857,7269,85299.46705
3,39.657846,0.021922,2305.6174140000003,7.829009,0.0,44147.31221799999,4.392413,0.00857,7269,85591.757874
3,39.657846,0.021922,2305.6174140000003,7.829009,0.0,44245.918288999994,4.392413,0.00857,7269,85867.921382
3,39.657846,0.021922,2305.6174140000003,7.829009,0.0,44326.917516999994,4.392413,0.00857,7269,87097.085383
