turn,parse_dot,top_sort,cmin,revoke_seed,crash_tog,crash_tog_exec,fixpoint_tog,new_tog,opened_tog,sum_cost
2,15.988875,0.008458,56.903286,0.492278,0.0,30360.001253999988,0.0,0.0,970,30472.539456
2,15.988875,0.008458,56.903286,0.492278,0.0,30365.44631099999,0.0,0.0,970,30477.984626
2,15.988875,0.008458,56.903286,0.492278,0.0,30371.119351999987,0.0,0.0,970,30483.657751
2,15.988875,0.008458,56.903286,0.492278,0.0,30376.921699999988,0.0,0.0,970,30489.460219
2,15.988875,0.008458,56.903286,0.492278,0.0,30382.637752999988,0.0,0.0,970,30495.176386
2,15.988875,0.008458,56.903286,0.492278,0.0,30388.38655299999,0.0,0.0,970,30500.92528
2,15.988875,0.008458,56.903286,0.492278,0.0,30394.260516999988,0.0,0.0,970,30506.799377
2,15.988875,0.008458,56.903286,0.492278,0.0,30394.28760099999,0.0,0.0,970,30506.826615
2,15.988875,0.008458,56.903286,0.492278,0.0,30394.291357999988,0.0,0.0,970,30506.830549
2,15.988875,0.008458,56.903286,0.492278,0.0,30394.294968999988,0.0,0.0,970,30506.834285
2,15.988875,0.008458,56.903286,0.492278,0.0,30394.298535999988,0.0,0.0,970,30506.837967
2,15.988875,0.008458,56.903286,0.492278,0.0,30394.302156999987,0.0,0.0,970,30506.841696
2,15.988875,0.008458,56.903286,0.492278,0.0,30394.305848999986,0.0,0.0,970,30506.845492
2,15.988875,0.008458,56.903286,0.492278,0.0,30399.729195999986,0.0,0.0,970,30512.268936
2,15.988875,0.008458,56.903286,0.492278,0.0,30399.732491999985,0.0,0.0,970,30512.272317
2,15.988875,0.008458,56.903286,0.492278,0.0,30399.736400999984,0.0,0.0,970,30512.276336
2,15.988875,0.008458,56.903286,0.492278,0.0,30405.301928999983,0.0,0.0,970,30517.84196
2,15.988875,0.008458,56.903286,0.492278,0.0,30405.305714999984,0.0,0.0,970,30517.84586
2,15.988875,0.008458,56.903286,0.492278,0.0,30405.309475999984,0.0,0.0,970,30517.849723
2,15.988875,0.008458,56.903286,0.492278,0.0,30410.815678999985,0.0,0.0,970,30523.835376
2,15.988875,0.008458,56.903286,0.492278,0.0,30416.503569999986,0.0,0.0,970,30529.52335
2,15.988875,0.008458,56.903286,0.492278,0.0,30422.068811999987,0.0,0.0,970,30535.088719
2,15.988875,0.008458,56.903286,0.492278,0.0,30427.490792999986,0.0,0.0,970,30540.510786
2,15.988875,0.008458,56.903286,0.492278,0.0,30433.195565999988,0.0,0.0,970,30546.215678
2,15.988875,0.008458,56.903286,0.492278,0.0,30438.99891399999,0.0,0.0,970,30552.019119
2,15.988875,0.008458,56.903286,0.492278,0.0,30444.95186899999,0.0,0.0,970,30557.972171
2,15.988875,0.008458,56.903286,0.492278,0.0,30444.954991999988,0.0,0.0,970,30557.975379
2,15.988875,0.008458,56.903286,0.492278,0.0,30444.958135999987,0.0,0.0,970,30557.978607
2,15.988875,0.008458,56.903286,0.492278,0.0,30444.961295999987,0.0,0.0,970,30557.981843
2,15.988875,0.008458,56.903286,0.492278,0.0,30444.964456999987,0.0,0.0,970,30557.985084
2,15.988875,0.008458,56.903286,0.492278,0.0,30444.967595999988,0.0,0.0,970,30557.988299
2,15.988875,0.008458,56.903286,0.492278,0.0,30444.971534999986,0.0,0.0,970,30557.992341
2,15.988875,0.008458,56.903286,0.492278,0.0,30450.786348999987,0.0,0.0,970,30563.807256
2,15.988875,0.008458,56.903286,0.492278,0.0,30450.790473999987,0.0,0.0,970,30563.811502
2,15.988875,0.008458,56.903286,0.492278,0.0,30450.79450899999,0.0,0.0,970,30563.815652
2,15.988875,0.008458,56.903286,0.492278,0.0,30456.92110399999,0.0,0.0,970,30569.942351
2,15.988875,0.008458,56.903286,0.492278,0.0,30456.92502899999,0.0,0.0,970,30569.946388
2,15.988875,0.008458,56.903286,0.492278,0.0,30456.928846999992,0.0,0.0,970,30569.95031
2,15.988875,0.008458,56.903286,0.492278,0.0,30462.79412999999,0.0,0.0,970,30576.306458
2,15.988875,0.008458,56.903286,0.492278,0.0,30468.440817999992,0.0,0.0,970,30581.953261
2,15.988875,0.008458,56.903286,0.492278,0.0,30474.418016999993,0.0,0.0,970,30587.930548
2,15.988875,0.008458,56.903286,0.492278,0.0,30479.67788899999,0.0,0.0,970,30593.190539
2,15.988875,0.008458,56.903286,0.492278,5.260145,30479.67788899999,0.0,0.0,970,30593.190812
2,15.988875,0.008458,56.903286,0.492278,5.260145,30479.67788899999,0.0,0.0,959,30593.190849
2,15.988875,0.008458,59.665731,0.492278,5.260145,30479.67788899999,0.0,0.0,959,30595.953321
2,15.988875,0.008458,59.665731,0.492278,5.260145,30479.67788899999,0.0,0.0,1019,30595.954778
3,15.988875,0.008458,62.201894,0.492278,5.260145,30479.67788899999,0.0,0.0,1019,30598.501626
3,15.988875,0.008458,62.201894,0.492278,5.260145,30479.67788899999,0.690163,0.0,1019,30599.192188
3,15.988875,0.008458,62.201894,0.492278,5.260145,30479.67788899999,0.690163,0.0,960,30599.192273
3,15.988875,0.008458,62.778269,0.492278,5.260145,30479.67788899999,0.690163,0.0,960,30599.76876
3,15.988875,0.008458,62.778269,0.989886,5.260145,30479.67788899999,0.690163,0.0,960,30600.266534
3,15.988875,0.008458,62.778269,0.989886,5.260145,30534.283711999993,0.690163,0.0,960,30654.877245
3,15.988875,0.008458,62.778269,0.989886,5.260145,30614.135745999993,0.690163,0.0,960,30734.729367
3,15.988875,0.008458,62.778269,0.989886,5.260145,30734.664070999992,0.690163,0.0,960,30855.257817
3,15.988875,0.008458,62.778269,0.989886,5.260145,30935.45505499999,0.690163,0.0,960,31056.048897
3,15.988875,0.008458,62.778269,0.989886,5.260145,31285.04738399999,0.690163,0.0,960,31405.641351
3,15.988875,0.008458,62.778269,0.989886,5.260145,31929.93147899999,0.690163,0.0,960,32050.525574
3,15.988875,0.008458,62.778269,0.989886,5.260145,33116.85867499999,0.690163,0.0,960,33237.452875
3,15.988875,0.008458,62.778269,0.989886,5.260145,33122.80808599999,0.690163,0.0,960,33243.402405
3,15.988875,0.008458,62.778269,0.989886,5.260145,34788.83344699999,0.690163,0.0,960,34909.427907
3,15.988875,0.008458,62.778269,0.989886,5.260145,34792.32486199999,0.690163,0.0,960,34912.919443
3,15.988875,0.008458,62.778269,0.989886,5.260145,34795.921504999984,0.690163,0.0,960,34916.516285
3,15.988875,0.008458,62.778269,0.989886,5.260145,36682.551019999984,0.690163,0.0,960,36803.14598
3,15.988875,0.008458,62.778269,0.989886,5.260145,36686.088357999986,0.690163,0.0,960,36806.683468
3,15.988875,0.008458,62.778269,0.989886,5.260145,36689.68062999999,0.690163,0.0,960,36810.275866
3,15.988875,0.008458,62.778269,0.989886,5.260145,38615.28293299999,0.690163,0.0,960,38735.878284
3,15.988875,0.008458,62.778269,0.989886,5.260145,38618.76412899999,0.690163,0.0,960,38739.359611
3,15.988875,0.008458,62.778269,0.989886,5.260145,38622.22984299999,0.690163,0.0,960,38742.825434
3,15.988875,0.008458,62.778269,0.989886,5.260145,38625.85860799999,0.690163,0.0,960,38746.454308
3,15.988875,0.008458,62.778269,0.989886,5.260145,38629.428643999985,0.690163,0.0,960,38750.024449
3,15.988875,0.008458,62.778269,0.989886,5.260145,38632.88422699999,0.690163,0.0,960,38753.480172
3,15.988875,0.008458,62.778269,0.989886,5.260145,38636.344202999986,0.690163,0.0,960,38756.940286
3,15.988875,0.008458,62.778269,0.989886,5.260145,40511.25130499998,0.690163,0.0,960,40632.222768
3,15.988875,0.008458,62.778269,0.989886,5.260145,42387.32200699998,0.690163,0.0,960,42508.293591
3,15.988875,0.008458,62.778269,0.989886,5.260145,44280.12241999998,0.690163,0.0,960,44401.094093
3,15.988875,0.008458,62.778269,0.989886,5.260145,44284.442711999975,0.690163,0.0,960,44405.414474
3,15.988875,0.008458,62.778269,0.989886,5.260145,44288.32870999997,0.690163,0.0,960,44409.300549
3,15.988875,0.008458,62.778269,0.989886,5.260145,44291.08380599997,0.690163,0.0,960,44412.055737
3,15.988875,0.008458,62.778269,0.989886,5.260145,44295.04450699998,0.690163,0.0,960,44416.016545
3,15.988875,0.008458,62.778269,0.989886,5.260145,44295.04747299998,0.690163,0.0,960,44416.019598
3,15.988875,0.008458,62.778269,0.989886,5.260145,44295.05040299998,0.690163,0.0,960,44416.022608
3,15.988875,0.008458,62.778269,0.989886,5.260145,44295.05338499998,0.690163,0.0,960,44416.02566
3,15.988875,0.008458,62.778269,0.989886,5.260145,44299.089442999975,0.690163,0.0,960,44420.061784
3,15.988875,0.008458,62.778269,0.989886,5.260145,44299.092449999975,0.690163,0.0,960,44420.06487
3,15.988875,0.008458,62.778269,0.989886,5.260145,44299.09538099998,0.690163,0.0,960,44420.067879
3,15.988875,0.008458,62.778269,0.989886,5.260145,44303.14481899998,0.690163,0.0,960,44424.11738
3,15.988875,0.008458,62.778269,0.989886,5.260145,44303.14783699998,0.690163,0.0,960,44424.120478
3,15.988875,0.008458,62.778269,0.989886,5.260145,44303.15092799998,0.690163,0.0,960,44424.123632
3,15.988875,0.008458,62.778269,0.989886,5.260145,44307.21547299998,0.690163,0.0,960,44428.188246
3,15.988875,0.008458,62.778269,0.989886,5.260145,44307.21843299998,0.690163,0.0,960,44428.191285
3,15.988875,0.008458,62.778269,0.989886,5.260145,44307.22140399998,0.690163,0.0,960,44428.194316
3,15.988875,0.008458,62.778269,0.989886,5.260145,44311.28593999998,0.690163,0.0,960,44432.638086
